CES-ID,MSW05_Binomial,TreeTipNamePartial,UphamTreeName.full,Suborder,White,White-tips,Black-tips,Contrasting,Tufts,Naked,Fluffy,Tail_length,Prehen-Bin,Fatty,Autotomy,Mean_Annual_Temp ,Noc,Di,Crep,SocialGrpSize,Litter_size,Hib,A,F,Q,T,shade_score,Openness-Score,Mass,PrecipVar,SnakeThreat,OwlThreat,RaptorThreatNonOwl
15199,Berylmys manipulus,Berylmys_manipulus,Berylmys_manipulus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,102.19,0,0,0,19.98715563,1,0,0,1,8.5,NA,0,1,0,1,0.62,0.4,116,89.33079786,50.42857143,11.19642857,16.91071429
15200,Brachiones przewalskii,Brachiones_przewalskii,Brachiones_przewalskii_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,78.82,0,0,0,7.915374262,1,0,0,NA,NA,NA,0,0,0,1,0,0.9,22,90.29379454,3.261603376,2.679324895,3.181434599
15202,Bullimus bagobus,Bullimus_bagobus,Bullimus_bagobus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,74.2,0,0,0,25.84878104,1,0,0,NA,2,NA,0,0,0,1,0.95,0.1,432.5,38.29941332,8.692307692,0.730769231,4
15203,Bullimus gamay,Bullimus_gamay,Bullimus_gamay_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,73.02,0,0,0,24.70014876,1,0,0,NA,2,NA,0,0,0,1,1,0.1,368,39.44068631,18.33333333,1.5,8.333333333
15204,Bullimus luzonicus,Bullimus_luzonicus,Bullimus_luzonicus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,84.43,0,0,0,23.7564562,1,0,0,NA,2,NA,0,0,0,1,0.675,0.375,445,67.18139014,13.75,1,7.321428571
15205,Bunomys andrewsi,Bunomys_andrewsi,Bunomys_andrewsi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,83.43,0,0,0,24.08101297,1,0,0,1,NA,NA,0,1,0,1,0.8,0.233333333,125,38.70977614,5.255319149,0.85106383,4.063829787
15206,Bunomys chrysocomus,Bunomys_chrysocomus,Bunomys_chrysocomus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,97.47,0,0,0,24.2204561,1,0,0,NA,NA,NA,0,0,0,1,0.95,0.1,116,34.03900321,5.161764706,0.867647059,4.102941176
15207,Bunomys coelestis,Bunomys_coelestis,Bunomys_coelestis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,92.33,0,0,0,15.86042993,1,0,0,NA,NA,NA,0,0,0,1,1,0.1,120,82.06696904,5.5,1,3.25
15208,Bunomys fratrorum,Bunomys_fratrorum,Bunomys_fratrorum_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,100.86,0,0,0,24.35809901,1,0,0,NA,NA,NA,0,0,0,1,0.95,0.1,135,24.47416699,4.846153846,0.846153846,4.153846154
15210,Bunomys penitus,Bunomys_penitus,Bunomys_penitus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,82.62,0,0,0,18.71635476,1,0,0,NA,NA,NA,0,0,0,1,0.95,0.1,170,31.26160292,7.947368421,1.315789474,6.421052632
15211,Bunomys prolatus,Bunomys_prolatus,Bunomys_prolatus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,79.7,0,0,0,19.00920884,1,0,0,NA,NA,NA,0,0,0,1,1,0.1,131,32.27394449,13,1.666666667,10.16666667
15213,Carpomys melanurus,Carpomys_melanurus,Carpomys_melanurus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,99.73,0,0,0,19.52401171,1,0,0,NA,NA,NA,1,0,0,0,1,0.1,165,82.70050339,17.25,1.25,9
15214,Carpomys phaeurus,Carpomys_phaeurus,Carpomys_phaeurus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,92.96,0,0,0,18.70551295,1,0,0,NA,NA,NA,1,0,0,0,1,0.1,123,74.60090205,18.22222222,1.333333333,9.555555556
15215,Chiromyscus chiropus,Chiromyscus_chiropus,Chiromyscus_chiropus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,145.3,0,0,0,22.51416372,1,0,0,NA,NA,NA,1,0,0,0,0.95,0.1,77.8,88.23096831,48.96747967,11.74796748,17.71544715
15218,Chiropodomys calamianensis,Chiropodomys_calamianensis,Chiropodomys_calamianensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,134.63,0,0,0,26.82709863,1,0,0,NA,NA,0,1,0,0,0,0.567,0.566666667,40.5,71.61918917,2.111111111,0.222222222,0.962962963
15219,Chiropodomys gliroides,Chiropodomys_gliroides,Chiropodomys_gliroides_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,134.63,0,0,0,22.38818355,1,0,0,1,1.65,0,1,0,0,1,0.833,0.1,21.5,79.31438584,38.83737864,7.652912621,11.93932039
15220,Chiropodomys karlkoopmani,Chiropodomys_karlkoopmani,Chiropodomys_karlkoopmani_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,159.81,0,0,0,25.96425262,1,0,0,NA,NA,0,1,0,0,0,0.9,0.1,29.1,25.95566628,0.076923077,0,0
15221,Chiropodomys major,Chiropodomys_major,Chiropodomys_major_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,107.21,0,0,0,26.43958887,1,0,0,1,NA,0,1,0,0,1,0.95,0.1,42,23.53184251,52.52173913,3.717391304,8.188405797
15222,Chiropodomys muroides,Chiropodomys_muroides,Chiropodomys_muroides_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,114.29,0,0,0,20.84068069,1,0,0,NA,NA,0,1,0,0,0,1,0.1,16.4,20.21529207,74.7,5.35,11.76666667
15223,Chiropodomys pusillus,Chiropodomys_pusillus,Chiropodomys_pusillus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,121.23,0,0,0,26.26729449,1,0,0,NA,NA,0,1,0,0,0,0.73,0.333333333,21.5,23.53184251,52.52173913,3.717391304,8.188405797
15224,Chiruromys forbesi,Chiruromys_forbesi,Chiruromys_forbesi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,150.87,1,0,0,24.57001335,1,0,0,2,2.68,0,1,0,0,0,0.95,0.1,105.2,28.18395645,6.966666667,2,5.2
15225,Chiruromys lamia,Chiruromys_lamia,Chiruromys_lamia_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,147,1,0,0,21.84668298,1,0,0,2,2.15,0,1,0,0,0,0.567,0.566666667,47.2,27.95920613,7.105263158,2.052631579,4.789473684
15226,Chiruromys vates,Chiruromys_vates,Chiruromys_vates_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,147.74,1,0,0,24.90657242,1,0,0,2,1.07,0,1,0,0,0,0.95,0.1,45.6,33.23760105,11.65116279,2.604651163,8.325581395
15227,Chrotomys gonzalesi,Chrotomys_gonzalesi,Chrotomys_gonzalesi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,53.71,0,0,0,21.50909866,1,0,0,NA,2,NA,0,1,0,1,1,0.1,140.2,47.35900153,13.5,1,7.25
15228,Chrotomys mindorensis,Chrotomys_mindorensis,Chrotomys_mindorensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,65.1,0,0,0,25.52493022,1,0,0,NA,NA,NA,0,1,0,1,0.744,0.4,179,78.8935678,6.681818182,0.454545455,3.454545455
15230,Chrotomys silaceus,Chrotomys_silaceus,Chrotomys_silaceus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,70.55,0,0,0,18.83901128,1,0,0,NA,2,NA,0,1,0,1,1,0.1,84.1,74.60090205,18.22222222,1.333333333,9.555555556
15231,Chrotomys whiteheadi,Chrotomys_whiteheadi,Chrotomys_whiteheadi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,71.03,0,0,0,21.83545003,1,0,0,NA,1.5,NA,0,1,0,1,0.767,0.45,140.7,75.97801138,18.2,1.333333333,9.666666667
15201,Coccymys albidens,Coccymys_albidens,Coccymys_albidens_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,131.33,0,0,0,15.3,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.35,0.65,34.9,13.49918714,6.75,1.75,7
15233,Coccymys ruemmleri,Coccymys_ruemmleri,Coccymys_ruemmleri_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,155.67,1,0,0,12.5083929,1,0,0,NA,NA,NA,0,0,0,1,0.55,0.45,29.7,22.75119659,9.351851852,2.425925926,7.851851852
15235,Colomys goslingi,Colomys_goslingi,Colomys_goslingi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,132.94,0,0,0,22.73224755,1,0,0,1,1.97,0,0,0,1,1,0.4,0.333333333,62.5,52.089464,55.82407407,6.805555556,23.9212963
15238,Conilurus penicillatus,Conilurus_penicillatus,Conilurus_penicillatus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,110.95,0,0,0,27.01696148,1,0,0,1,2,0,1,0,0,1,0.35,0.35,153.5,105.6300533,12.1,1.625,5.7
15241,Crateromys australis,Crateromys_australis,Crateromys_australis_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,1,106.04,0,0,0,25.96966667,1,0,1,NA,NA,NA,1,0,0,0,0.9,0.1,445,38.88357638,4.666666667,0.166666667,1.666666667
15242,Crateromys heaneyi,Crateromys_heaneyi,Crateromys_heaneyi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,1,114.49,0,0,0,25.06534587,1,0,1,2,1.5,0,1,0,0,0,0.9,0.1,994,70.861393,4.583333333,0.166666667,1.75
15243,Crateromys paulus,Crateromys_paulus,Crateromys_paulus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,1,84.31,0,0,0,27.57347562,1,0,1,NA,1.5,NA,1,0,0,0,0.9,0.1,314.8,84.5171976,0.75,0,0
15244,Crateromys schadenbergi,Crateromys_schadenbergi,Crateromys_schadenbergi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,1,101.92,0,0,0,18.56063723,1,0,1,1,1.5,0,1,0,0,0,1,0.1,1050,74.60090205,18.22222222,1.333333333,9.555555556
15245,Cremnomys cutchicus,Cremnomys_cutchicus,Cremnomys_cutchicus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,116.21,0,0,0,26.44512392,1,0,0,NA,5.23,0,0,0,0,1,0.33,0.568292683,59.8,128.5215671,24.74482759,6.455172414,18.28965517
15246,Cremnomys elvira,Cremnomys_elvira,Cremnomys_elvira_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,136.73,0,0,0,26.68486839,1,0,0,NA,NA,NA,0,0,0,1,0.4,0.466666667,77.1,80.52093577,35,8.75,18
15247,Crossomys moncktoni,Crossomys_moncktoni,Crossomys_moncktoni_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,119.75,0,0,0,18.56481316,0,1,0,NA,1.07,0,0,0,1,1,0.3,0.175,165,23.25134161,10.07692308,2.519230769,8.326923077
15248,Crunomys celebensis,Crunomys_celebensis,Crunomys_celebensis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,67.77,0,0,0,18.87111339,0,1,0,NA,NA,NA,0,0,0,1,0.95,0.1,55,30.2298079,7.5,1.285714286,6.428571429
15249,Crunomys fallax,Crunomys_fallax,Crunomys_fallax_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,75.24,0,0,0,23.55816678,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.9,0.1,37.5,72.59337625,20,1.454545455,10.54545455
15250,Crunomys melanius,Crunomys_melanius,Crunomys_melanius_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,70.56,0,0,0,25.55292473,0,1,0,NA,NA,NA,0,0,0,1,0.733,0.333333333,42.5,34.16735236,13.95833333,1.166666667,6.416666667
15251,Crunomys suncoides,Crunomys_suncoides,Crunomys_suncoides_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,74.53,0,0,0,19.80870613,0,1,0,NA,NA,NA,0,0,0,1,1,0.1,37,35.1734639,27.66666667,2.5,13.16666667
15252,Dacnomys millardi,Dacnomys_millardi,Dacnomys_millardi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,127.84,0,0,0,16.67461232,1,0,0,NA,NA,NA,0,0,0,1,1,0.1,179.4,87.68744732,48.61666667,10.41666667,16.96666667
15256,Dasymys foxi,Dasymys_foxi,Dasymys_foxi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,88.16,0,0,0,24.97971266,1,0,0,NA,NA,NA,0,0,1,1,0.275,0.6,116.6,101.5906748,49.83333333,7.166666667,31.33333333
15258,Dasymys incomtus,Dasymys_incomtus,Dasymys_incomtus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,84.8,0,0,0,22.2752434,1,0,0,NA,2.67,NA,0,0,1,1,0.404,0.466304348,90.2,76.67148638,44.90392562,7.393595041,27.79545455
15261,Dasymys montanus,Dasymys_montanus,Dasymys_montanus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,72.22,0,0,0,13.22484484,1,0,0,NA,NA,NA,0,0,1,1,0.433,0.366666667,82,30.41110267,68.5,9.125,29
15262,Dasymys nudipes,Dasymys_nudipes,Dasymys_nudipes_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,91.32,0,0,0,20.51762099,1,0,0,NA,NA,0,0,0,1,1,0.2,0.5,109.4,104.3493156,30.98765432,6.432098765,26.11111111
15264,Dasymys rufulus,Dasymys_rufulus,Dasymys_rufulus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,93.33,0,0,0,26.47505699,1,0,0,NA,2.5,NA,0,0,1,1,0.2,0.5,88.3,90.99973101,41.57446809,5.393617021,20.52836879
15267,Deomys ferrugineus,Deomys_ferrugineus,Deomys_ferrugineus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,139.38,0,0,0,23.77757378,1,0,1,2,1.7,0,0,0,0,1,0.525,0.15,62,49.35088023,63.18257261,5.717842324,16.5560166
15268,Dephomys defua,Dephomys_defua,Dephomys_defua_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,152.82,0,0,0,25.85398434,1,0,0,NA,2.75,0,1,0,0,1,0.9,0.1,43.1,68.27955068,40.97849462,4.569892473,15.46236559
15270,Desmodilliscus braueri,Desmodilliscus_braueri,Desmodilliscus_braueri_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,63.41,0,0,0,27.99396974,1,0,0,2,2.6,0,0,1,0,1,0.1,0.6,10,143.4979563,16.09444444,3.387037037,14.95
15271,Desmodillus auricularis,Desmodillus_auricularis,Desmodillus_auricularis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,78.14,0,0,0,19.51558015,1,0,0,1,2.62,0,0,1,0,1,0,0.9,53.3,85.96629929,20.60230548,4.956772334,20.09798271
15272,Desmomys harringtoni,Desmomys_harringtoni,Desmomys_harringtoni_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,94.49,0,0,0,18.95762099,1,0,0,NA,6,NA,1,0,0,1,0.6,0.4,90,83.82768465,22.13043478,7.463768116,34.27536232
15273,Desmomys yaldeni,Desmomys_yaldeni,Desmomys_yaldeni_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,114.86,0,0,0,18.70709224,1,0,0,NA,NA,NA,1,0,0,1,1,0.1,47,56.71533904,28.125,7.375,35.375
15274,Diomys crumpi,Diomys_crumpi,Diomys_crumpi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,1,0,100.84,0,0,0,23.03269487,1,0,0,NA,NA,NA,0,1,0,1,0.932,0.216666667,52.1,106.9247506,44.1875,10.625,21
15275,Diplothrix legata,Diplothrix_legata,Diplothrix_legata_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,106.96,0,0,0,20.93607059,1,0,0,NA,7,0,0,0,0,1,0.6,0.2,505.9,29.06359582,0,0,0
15303,Dipodillus bottai,Gerbillus_bottai,Gerbillus_bottai_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,120.57,0,0,0,27.93,1,0,1,NA,NA,NA,0,0,0,1,0.3,0.8,6.9,145.4536867,15.76470588,5.941176471,30.11764706
15306,Dipodillus campestris,Gerbillus_campestris,Gerbillus_campestris_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,128.44,0,0,0,20.385,1,0,1,1,4.34,0,0,0,0,1,0.23,0.833333333,28.4,67.82495871,7.287946429,1.977678571,3.834821429
15308,Dipodillus dasyurus,Gerbillus_dasyurus,Gerbillus_dasyurus_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,125,0,0,0,22.272,1,0,1,1,3.88,0,0,0,0,1,0.26,0.72,23.5,78.92629226,7.910941476,1.055979644,2.933842239
15317,Dipodillus harwoodi,Gerbillus_harwoodi,Gerbillus_harwoodi_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,1,1,132.21,0,0,0,20.858,1,0,1,NA,4,NA,0,1,0,1,0.333,0.5,11.1,80.98759838,31.87719298,8.333333333,39.71929825
15321,Dipodillus jamesi,Gerbillus_jamesi,Gerbillus_jamesi_MURIDAE_RODENTIA,Myomorpha,1,0,1,1,1,0,1,132.91,0,0,0,19.001,1,0,1,NA,NA,NA,0,0,0,1,NA,NA,42.5,44.96312788,6.25,3.75,8.25
15323,Dipodillus lowei,Gerbillus_lowei,Gerbillus_lowei_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,1,1,148.02,0,0,0,20.6,1,0,1,NA,NA,0,0,0,0,1,0.2,0.8,37.8,147.576669,15,6.166666667,28.5
15324,Dipodillus mackilligini,Gerbillus_mackillingini,Gerbillus_mackillingini_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,1,1,150,0,0,0,24.205,1,0,1,NA,NA,NA,0,0,0,1,0.233,0.733333333,17.2,82.02947264,6.321428571,2.267857143,3.535714286
15325,Dipodillus maghrebi,Gerbillus_maghrebi,Gerbillus_maghrebi_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,94.67,0,0,0,15.803,1,0,1,NA,8,NA,0,0,0,1,0.3,0.8,46,62.62503254,5.833333333,3.7,7.766666667
15340,Dipodillus rupicola,Gerbillus_rupicola,Gerbillus_rupicola_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,138.31,0,0,0,NA,1,0,1,NA,NA,NA,0,0,0,1,0.15,0.7,37,140.5558274,24.80952381,5.428571429,21.95238095
15341,Dipodillus simoni,Gerbillus_simoni,Gerbillus_simoni_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,88.95,0,1,0,20.17,1,0,1,NA,4.68,0,0,0,0,1,0.425,0.6,17.4,60.23788254,7.897637795,2.181102362,4.039370079
15342,Dipodillus somalicus,Gerbillus_somalicus,Gerbillus_somalicus_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,137.21,0,0,0,23.97,1,0,1,NA,NA,NA,0,0,0,1,0.233,0.733333333,22.2,73.45564879,12.5862069,4.724137931,19.65517241
15343,Dipodillus stigmonyx,Gerbillus_stigmonyx,Gerbillus_stigmonyx_MURIDAE_RODENTIA,Myomorpha,1,0,1,1,1,0,1,112.15,0,0,0,NA,1,0,1,NA,NA,NA,0,0,0,1,0.26,0.785714286,23.5,155.0444915,11.625,5.0625,28.25
15276,Echiothrix centrosa,Echiothrix_centrosa,Echiothrix_centrosa_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,121.62,0,0,0,25.07496335,1,0,0,NA,3,NA,0,0,0,1,0.9,0.1,260.9,24.90570622,5.92,1.12,5.28
15277,Echiothrix leucura,Echiothrix_leucura,Echiothrix_leucura_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,113.15,0,0,0,24.59667364,1,0,0,NA,NA,NA,0,0,0,1,0.9,0.1,267.3,24.43513664,4,0.636363636,3.272727273
15278,Eropeplus canus,Eropeplus_canus,Eropeplus_canus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,1,0,116.7,0,0,0,18.2646686,1,0,0,NA,1.5,NA,0,0,0,1,1,0.1,235,30.2298079,7.5,1.285714286,6.428571429
15279,Gerbilliscus afra,Gerbilliscus_afra,Gerbilliscus_afra_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,109.61,0,0,0,17.07455927,1,0,0,NA,3.92,0,0,1,0,1,0.267,0.7,97,41.65365045,11.48888889,2.244444444,11.06666667
15280,Gerbilliscus boehmi,Gerbilliscus_boehmi,Gerbilliscus_boehmi_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,133.33,0,0,0,20.94836649,1,0,0,NA,4.06,0,0,0,0,1,0.32,0.6,96,93.00166315,40.97424893,8.360515021,33.64377682
15281,Gerbilliscus brantsii,Gerbilliscus_brantsii,Gerbilliscus_brantsii_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,0,0,0,111.15,0,0,0,19.98671646,1,0,0,2,2.74,0,0,1,0,1,0.25,0.7,114.4,89.33473982,27.59883721,6.581395349,25.49418605
15284,Gerbilliscus guineae,Gerbilliscus_guineae,Gerbilliscus_guineae_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,124.64,0,0,0,26.75375265,1,0,0,NA,5,NA,0,1,0,1,0.32,0.56,102.5,101.4782201,45.35403727,6.155279503,24.82608696
15285,Gerbilliscus inclusus,Gerbilliscus_inclusus,Gerbilliscus_inclusus_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,1,0,1,104.15,0,0,0,23.57734247,1,0,0,1,2.5,NA,0,0,0,1,0.3,0.6,118.5,101.0093177,33.97101449,7.608695652,33.23188406
15286,Gerbilliscus kempi,Gerbilliscus_kempi,Gerbilliscus_kempi_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,95.45,0,0,0,25.68227098,1,0,0,2,4,0,0,1,0,1,0.33,0.566666667,101,82.5795176,50.66769231,6.987692308,26.01538462
15287,Gerbilliscus leucogaster,Gerbilliscus_leucogaster,Gerbilliscus_leucogaster_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,120.9,0,0,0,21.49587583,1,0,0,2,4.5,0,0,1,0,1,0.2,0.725,72.8,94.54200602,33.62347188,7.070904645,27.56479218
15288,Gerbilliscus nigricaudus,Gerbilliscus_nigricaudus,Gerbilliscus_nigricaudus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,117.03,0,0,0,25.29109092,1,0,0,NA,4.44,0,0,0,0,1,0.35,0.5,123,80.61822191,25.85185185,6.87962963,30.22222222
15290,Gerbilliscus phillipsi,Gerbilliscus_phillipsi,Gerbilliscus_phillipsi_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,132.95,0,0,0,23.93480323,1,0,0,NA,NA,NA,0,0,0,1,0.4,0.5,62.9,64.14506086,21.625,6.46875,27.9375
15291,Gerbilliscus robustus,Gerbilliscus_robustus,Gerbilliscus_robustus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,109.68,0,0,0,25.47839963,1,0,0,NA,5.26,0,0,1,0,1,0.28,0.72,96,107.7649962,22.16295265,5.800835655,26.17409471
15294,Gerbilliscus validus,Gerbilliscus_validus,Gerbilliscus_validus_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,0,0,0,91.21,0,0,0,23.15170955,1,0,0,2,3.94,0,0,1,0,1,0.23,0.666666667,107.7,90.22317986,39.21060383,7.282768778,28.71134021
15289,Gerbillurus paeba,Gerbillurus_paeba,Gerbillurus_paeba_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,119.47,0,0,0,19.98590156,1,0,0,1,3.64,0,0,0,0,1,0.225,0.725,23.3,87.17865486,22.65384615,5.343589744,21.66666667
15292,Gerbillurus setzeri,Gerbillurus_setzeri,Gerbillurus_setzeri_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,116.22,0,0,0,20.23738824,1,0,0,2,NA,0,0,1,0,1,0,0.9,38.3,113.7545708,9.75,2.4,9.975
15293,Gerbillurus tytonis,Gerbillurus_tytonis,Gerbillurus_tytonis_MURIDAE_RODENTIA,Myomorpha,0,0,0,0,1,0,1,128.28,0,0,0,18.64072327,1,0,0,1,4.4,0,0,1,0,1,NA,0.9,31,88.49516265,9.730769231,2.461538462,10.07692308
15295,Gerbillurus vallinus,Gerbillurus_vallinus,Gerbillurus_vallinus_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,133.5,0,0,0,19.05012259,1,0,0,2,3.87,0,0,1,0,1,0.133,0.766666667,35.3,77.65602977,15.35294118,3.911764706,16.51470588
15297,Gerbillus acticola,Gerbillus_acticola,Gerbillus_acticola_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,137.11,0,0,0,24.07803707,1,0,1,1,NA,0,0,0,0,1,NA,NA,51.3,71.95036386,16.66666667,5.666666667,20.33333333
15298,Gerbillus agag,Gerbillus_agag,Gerbillus_agag_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,108,0,0,0,26.68,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,25.4,NA,0,0,0
15300,Gerbillus amoenus,Gerbillus_amoenus,Gerbillus_amoenus_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,1,1,134.29,0,0,0,22.64242091,1,0,1,1,NA,NA,0,0,0,1,0.183,0.775,25,76.69163233,8.613013699,1.143835616,3.212328767
15301,Gerbillus andersoni,Gerbillus_andersoni,Gerbillus_andersoni_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,121.62,0,0,0,19.69391018,1,0,1,1,3.89,0,0,0,0,1,0.1,0.85,24.5,86.43927436,8.880952381,1.107142857,2.488095238
15302,Gerbillus aquilus,Gerbillus_aquilus,Gerbillus_aquilus_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,138.58,0,0,0,20.82709119,1,0,1,2,NA,NA,0,0,0,1,0.45,0.5,43.8,87.47068349,18.07407407,2.748148148,6.259259259
15304,Gerbillus brockmani,Gerbillus_brockmani,Gerbillus_brockmani_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,1,1,143.87,0,0,0,23.43264642,1,0,1,1,NA,NA,0,0,0,1,NA,NA,15.4,80.81537297,20.5,7,21.5
15305,Gerbillus burtoni,Gerbillus_burtoni,Gerbillus_burtoni_MURIDAE_RODENTIA,Myomorpha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.3,NA,0,0,0
15307,Gerbillus cheesmani,Gerbillus_cheesmani,Gerbillus_cheesmani_MURIDAE_RODENTIA,Myomorpha,0,1,0,1,1,0,1,135.59,0,0,0,26.03045496,1,0,1,1,4.5,0,0,1,0,1,0.2,0.7,28,87.14820881,7.903614458,0.713253012,2.424096386
15309,Gerbillus dunni,Gerbillus_dunni,Gerbillus_dunni_MURIDAE_RODENTIA,Myomorpha,0,0,1,1,1,0,1,140,0,0,0,26.70488839,1,0,1,1,NA,NA,0,0,0,1,0.15,0.775,24.2,94.07178387,11.61165049,4.485436893,18.11650485
